0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.487050000000000125e+02,-1.816469999999999914e+02,9.926199999999999468e-01,-1.212700000000000028e-01,-6.965400476019268261e+00,2.326587132242802340e+02,1.009000062942504883e+00
-1.482479999999999905e+02,-1.816169999999999902e+02,8.456420000000000048e-01,-5.337509999999999755e-01,-3.225923745779366669e+01,1.752041353450152217e-01,2.614000082015991211e+00
-1.396539999999999964e+02,-1.865730000000000075e+02,8.645389999999999464e-01,-5.025659999999999572e-01,-3.016990645320622733e+01,1.956730604784567973e+01,5.069999694824218750e-01
-1.249270000000000067e+02,-1.944939999999999998e+02,8.901829999999999465e-01,-4.556029999999999802e-01,-2.710374097137838589e+01,1.908909339724685239e+01,8.759999275207519531e-01
-1.101269999999999953e+02,-2.001419999999999959e+02,9.615310000000000246e-01,-2.746950000000000225e-01,-1.594384547473250890e+01,1.718121905749976364e+01,9.219999313354492188e-01
-1.073319999999999936e+02,-2.012290000000000134e+02,9.920360000000000289e-01,-1.259530000000000094e-01,-7.235795163147110465e+00,3.419534576613866061e+00,8.770000934600830078e-01
-9.662609999999999388e+01,-2.002249999999999943e+02,4.628590000000000204e-01,8.864319999999999977e-01,6.242825418228574819e+01,1.103991251514888816e+01,9.739999771118164062e-01
-9.195059999999999434e+01,-1.932129999999999939e+02,9.527729999999999810e-01,3.036829999999999807e-01,1.767894981713846292e+01,9.302247441944180295e+00,9.060001373291015625e-01
-8.361320000000000618e+01,-1.904339999999999975e+02,7.493410000000000348e-01,6.621850000000000236e-01,4.146670397018614551e+01,9.689471635751569778e+00,9.069998264312744141e-01
-7.531780000000000541e+01,-1.830939999999999941e+02,7.503440000000000110e-01,6.610479999999999690e-01,4.137983372921070213e+01,1.200056044537465461e+01,9.230000972747802734e-01
-6.346690000000000254e+01,-1.725260000000000105e+02,7.668199999999999461e-01,6.418620000000000436e-01,3.993081093667402826e+01,1.780099891478560536e+01,8.919999599456787109e-01
-4.995660000000000167e+01,-1.611200000000000045e+02,7.735889999999999711e-01,6.336880000000000290e-01,3.932273375480765054e+01,2.041709836655560295e+01,8.659999370574951172e-01
-3.675059999999999860e+01,-1.503839999999999861e+02,7.869450000000000056e-01,6.170240000000000169e-01,3.809911181435755623e+01,1.942854035213415642e+01,8.760001659393310547e-01
-2.860119999999999862e+01,-1.448899999999999864e+02,9.958360000000000545e-01,9.115950000000000442e-02,5.230317367705129783e+00,1.065983255895755022e+01,9.219999313354492188e-01
-2.102439999999999998e+01,-1.430140000000000100e+02,7.242119999999999669e-01,6.895769999999999955e-01,4.359664880828676559e+01,8.456762378180551210e+00,9.230000972747802734e-01
-1.374349999999999916e+01,-1.374710000000000036e+02,9.958770000000000122e-01,9.071179999999999521e-02,5.204558700627306855e+00,1.043416022805384280e+01,8.769998550415039062e-01
1.581490000000000062e+00,-1.374000000000000057e+02,9.995420000000000416e-01,-3.024879999999999930e-02,-1.733393677268617150e+00,2.035213020191320510e+01,7.530000209808349609e-01
1.560529999999999973e+01,-1.381479999999999961e+02,9.960090000000000332e-01,-8.925289999999999613e-02,-5.120628422129342994e+00,1.427209822587903787e+01,9.839999675750732422e-01
3.169239999999999924e+01,-1.404960000000000093e+02,9.726759999999999851e-01,-2.321689999999999865e-01,-1.342479640306759059e+01,1.855884710725608144e+01,8.759999275207519531e-01
4.763089999999999691e+01,-1.439120000000000061e+02,9.758139999999999592e-01,-2.186009999999999898e-01,-1.262688038851675465e+01,1.858660594935282617e+01,8.770000934600830078e-01
6.090169999999999817e+01,-1.473789999999999907e+02,9.608900000000000219e-01,-2.769300000000000095e-01,-1.607706415006102674e+01,1.565776714835604011e+01,8.759999275207519531e-01
7.744819999999999993e+01,-1.519410000000000025e+02,9.556360000000000410e-01,-2.945499999999999785e-01,-1.713055654543622452e+01,2.031227401387499043e+01,8.450000286102294922e-01
